problem_id,contest_id,problem_index,problem_name,difficulty_rating,tags,problem_type,solved_count,model,model_display,language,source_type,source_index,split,target,hf_source,feature_avgFunctionLength,feature_avgIdentifierLength,feature_avgLineLength,feature_emptyLinesDensity,feature_functionDefinitionDensity,feature_maintainabilityIndex,feature_maxDecisionTokens,feature_whiteSpaceRatio,code_file,loc,char_count,token_count_approx
1601/B,1601,B,Frog Traveler,1900.0,data structures|dfs and similar|dp|graphs|shortest paths|two pointers,PROGRAMMING,5441,human,human,python,hf,231680,val,human,cf,1.0,5.927710843373494,12.821138211382113,0.6585365853658537,0.016260162601626018,0.0,0.0,0.3101824602707475,code/1601_B/human_python.py,122,1699,158
1601/B,1601,B,Frog Traveler,1900.0,data structures|dfs and similar|dp|graphs|shortest paths|two pointers,PROGRAMMING,5441,human,human,java,hf,232386,val,human,cf,1.0,3.8322147651006713,12.225108225108226,0.5497835497835498,0.03896103896103896,15.769999999999982,6.0,0.4911591355599214,code/1601_B/human_java.java,231,3054,287
1601/B,1601,B,Frog Traveler,1900.0,data structures|dfs and similar|dp|graphs|shortest paths|two pointers,PROGRAMMING,5441,human,human,cpp,hf,240160,test,human,cf,1.0,3.572681704260652,21.328918322295806,0.5231788079470199,22.328918322295806,0.0,0.0,0.2530156219102235,code/1601_B/human_cpp.cpp,453,10114,1572
1601/B,1601,B,Frog Traveler,1900.0,data structures|dfs and similar|dp|graphs|shortest paths|two pointers,PROGRAMMING,5441,human,human,cpp,hf,245756,test,human,cf,1.0,2.3018018018018016,9.686131386861314,0.5255474452554745,10.686131386861314,0.0,0.0,0.44019138755980863,code/1601_B/human_cpp.cpp,136,1463,101
1601/B,1601,B,Frog Traveler,1900.0,data structures|dfs and similar|dp|graphs|shortest paths|two pointers,PROGRAMMING,5441,gpt,gpt4o,python,hf,261899,train,ai,cf,1.0,4.3352272727272725,28.625,0.1875,0.020833333333333332,0.0,0.0,0.35608726249120337,code/1601_B/gpt4o_python.py,48,1421,184
1601/B,1601,B,Frog Traveler,1900.0,data structures|dfs and similar|dp|graphs|shortest paths|two pointers,PROGRAMMING,5441,gpt,gpt4o,python,hf,264017,train,ai,cf,1.0,4.937007874015748,28.46153846153846,0.15384615384615385,0.02564102564102564,0.0,0.0,0.3231707317073171,code/1601_B/gpt4o_python.py,39,1148,132
1601/B,1601,B,Frog Traveler,1900.0,data structures|dfs and similar|dp|graphs|shortest paths|two pointers,PROGRAMMING,5441,codellama,codellama,python,hf,259647,train,ai,cf,1.0,3.471502590673575,30.875,0.1,0.025,0.0,0.0,0.36970172684458397,code/1601_B/codellama_python.py,40,1274,213
1601/B,1601,B,Frog Traveler,1900.0,data structures|dfs and similar|dp|graphs|shortest paths|two pointers,PROGRAMMING,5441,codellama,codellama,python,hf,268355,train,ai,cf,1.0,2.5875,24.21875,0.09375,0.03125,26.47586206896551,0.0,0.3325062034739454,code/1601_B/codellama_python.py,32,806,170
1601/B,1601,B,Frog Traveler,1900.0,data structures|dfs and similar|dp|graphs|shortest paths|two pointers,PROGRAMMING,5441,llama3.1,llama31,python,raw_json,730,,llama3.1,cf,,,,,,,,,code/1601_B/llama31_python.py,25,598,86
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,java,hf,144412,train,human,cf,1.0,3.476177130044843,9.538108356290174,0.657483930211203,0.024487297214569943,0.0,9.0,0.3839428355651088,code/1141_F1/human_java.java,3266,34427,3888
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,python,hf,144542,train,human,cf,0.0,2.897727272727273,11.076923076923077,0.48717948717948717,0.0,48.8,0.0,0.2425531914893617,code/1141_F1/human_python.py,39,470,44
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,java,hf,145023,train,human,cf,1.0,3.33739837398374,9.460606060606061,0.5696969696969697,0.01818181818181818,42.36197183098591,6.0,0.3426086956521739,code/1141_F1/human_java.java,164,1725,266
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,python,hf,146985,train,human,cf,1.0,3.989041095890411,12.939890710382514,0.5737704918032787,0.0273224043715847,1.0,0.0,0.29137254901960785,code/1141_F1/human_python.py,182,2550,227
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,java,hf,149819,train,human,cf,1.0,3.386178861788618,16.628865979381445,0.4948453608247423,0.020618556701030927,0.0,6.0,0.323581041544763,code/1141_F1/human_java.java,97,1709,111
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,python,hf,149821,train,human,cf,1.0,2.8733031674208145,10.069767441860465,0.5193798449612403,0.023255813953488372,50.16612903225806,5.0,0.38892782060266295,code/1141_F1/human_python.py,128,1427,137
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,cpp,hf,155861,train,human,cf,1.0,3.4693877551020407,14.74251497005988,0.5449101796407185,15.74251497005988,0.0,0.0,0.2853881278538813,code/1141_F1/human_cpp.cpp,166,2628,406
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,cpp,hf,156628,train,human,cf,1.0,3.1794871794871793,7.865284974093265,0.5440414507772021,8.865284974093264,0.0,0.0,0.2795321637426901,code/1141_F1/human_cpp.cpp,193,1710,272
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,python,hf,157575,train,human,cf,1.0,3.5611510791366907,8.88888888888889,0.5432098765432098,0.06172839506172839,58.567567567567565,0.0,0.2,code/1141_F1/human_python.py,80,800,72
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,java,hf,162078,train,human,cf,1.0,4.0664206642066425,24.62540716612378,0.1498371335504886,0.06188925081433225,7.382758620689662,7.0,0.4506737859140605,code/1141_F1/human_java.java,307,7866,968
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,python,hf,162501,train,human,cf,0.0,2.5693430656934306,11.440677966101696,0.4915254237288136,0.0,43.94666666666666,0.0,0.30559345156889495,code/1141_F1/human_python.py,59,733,60
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,cpp,hf,169645,train,human,cf,1.0,2.9044585987261144,10.582822085889571,0.6503067484662577,11.582822085889571,0.0,0.0,0.6375198728139905,code/1141_F1/human_cpp.cpp,163,1887,97
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,java,hf,170407,train,human,cf,1.0,3.8289473684210527,13.232067510548523,0.5780590717299579,0.029535864978902954,0.0,7.0,0.41785290628707,code/1141_F1/human_java.java,236,3372,353
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,java,hf,174834,train,human,cf,1.0,4.733918128654971,15.90950226244344,0.5701357466063348,0.004524886877828055,0.0,7.0,0.45048179871520344,code/1141_F1/human_java.java,221,3736,387
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,java,hf,176327,train,human,cf,1.0,3.5170556552962298,10.597597597597598,0.5825825825825826,0.04504504504504504,21.039712230215837,9.0,0.3164983164983165,code/1141_F1/human_java.java,332,3861,414
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,cpp,hf,177330,train,human,cf,1.0,2.8125,11.076190476190476,0.5047619047619047,12.076190476190476,0.0,0.0,0.35911602209944754,code/1141_F1/human_cpp.cpp,104,1267,109
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,python,hf,177666,train,human,cf,1.0,4.380281690140845,13.714285714285714,0.5714285714285714,0.05405405405405406,0.0,0.0,0.29763779527559053,code/1141_F1/human_python.py,259,3810,363
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,python,hf,192200,train,human,cf,1.0,2.6616161616161618,9.950413223140496,0.5785123966942148,0.01652892561983471,36.00392156862745,0.0,0.4350453172205438,code/1141_F1/human_python.py,121,1324,171
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,python,hf,193338,train,human,cf,1.0,2.732620320855615,7.715596330275229,0.5321100917431193,0.027522935779816515,74.2392156862745,0.0,0.25395152792413067,code/1141_F1/human_python.py,108,949,120
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,java,hf,194509,train,human,cf,1.0,3.2184630256162396,29.401937046004843,0.5375302663438256,0.19854721549636803,0.0,12.0,0.2703305455993628,code/1141_F1/human_java.java,413,12555,1989
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,cpp,hf,195699,train,human,cf,1.0,3.0383141762452106,8.69060773480663,0.5580110497237569,9.69060773480663,0.0,0.0,0.3462635482030804,code/1141_F1/human_cpp.cpp,180,1753,291
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,cpp,hf,199459,train,human,cf,1.0,2.370629370629371,24.82608695652174,0.043478260869565216,25.82608695652174,0.0,0.0,0.06408094435075885,code/1141_F1/human_cpp.cpp,23,593,38
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,python,hf,212478,train,human,cf,1.0,3.769014084507042,13.90643274853801,0.5730994152046783,0.03508771929824561,0.0,0.0,0.32574568288854006,code/1141_F1/human_python.py,171,2548,209
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,java,hf,213886,train,human,cf,1.0,3.7890034364261167,19.044912923923007,0.5096241979835013,0.10449129239230064,0.0,9.0,0.3317633071154198,code/1141_F1/human_java.java,1090,21868,2761
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,cpp,hf,216313,train,human,cf,1.0,2.84037558685446,11.539130434782608,0.5217391304347826,12.539130434782608,0.0,0.0,0.3386537126995142,code/1141_F1/human_cpp.cpp,115,1441,221
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,python,hf,218591,train,human,cf,1.0,4.551330798479087,10.240343347639485,0.6566523605150214,0.012875536480686695,0.5999999999999841,2.0,0.4476699770817418,code/1141_F1/human_python.py,233,2618,261
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,python,hf,224102,train,human,cf,1.0,3.70995670995671,9.855172413793104,0.5655172413793104,0.041379310344827586,41.16507936507935,0.0,0.2848061029879212,code/1141_F1/human_python.py,145,1573,223
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,python,hf,230840,val,human,cf,0.0,3.011111111111111,8.688524590163935,0.5573770491803278,0.0,57.37037037037037,0.0,0.3864406779661017,code/1141_F1/human_python.py,60,590,87
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,cpp,hf,232648,val,human,cf,1.0,3.0,23.107142857142858,0.07142857142857142,24.107142857142858,0.0,0.0,0.31867588932806323,code/1141_F1/human_cpp.cpp,84,2024,346
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,java,hf,234638,val,human,cf,1.0,3.591254752851711,10.25519287833828,0.599406528189911,0.04154302670623145,19.187777777777768,9.0,0.33201476793248946,code/1141_F1/human_java.java,336,3792,404
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,cpp,hf,237978,test,human,cf,1.0,3.0964285714285715,10.339622641509434,0.5157232704402516,11.339622641509434,0.0,0.0,0.3052164261931188,code/1141_F1/human_cpp.cpp,159,1802,113
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,python,hf,238258,test,human,cf,1.0,3.719676549865229,13.830508474576272,0.5706214689265536,0.03389830508474576,0.0,0.0,0.32698170731707316,code/1141_F1/human_python.py,177,2624,218
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,human,human,java,hf,243535,test,human,cf,1.0,5.884955752212389,12.79016393442623,0.6,0.022950819672131147,0.0,6.0,0.43234244946492273,code/1141_F1/human_java.java,305,4205,383
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,gpt,gpt4o,python,hf,273499,test,ai,cf,1.0,4.038167938931298,23.615384615384617,0.2564102564102564,0.02564102564102564,0.0,0.0,0.3169968717413973,code/1141_F1/gpt4o_python.py,39,959,125
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,codellama,codellama,python,hf,272025,val,ai,cf,1.0,2.6527777777777777,23.38888888888889,0.16666666666666666,0.05555555555555555,19.159999999999997,0.0,0.4018264840182648,code/1141_F1/codellama_python.py,18,438,46
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,llama3.1,llama31,python,raw_json,122,,llama3.1,cf,,,,,,,,,code/1141_F1/llama31_python.py,22,588,82
1141/F1,1141,F1,Same Sum Blocks (Easy),1900.0,greedy,PROGRAMMING,4127,llama3.1,llama31,python,raw_json,1823,,llama3.1,cf,,,,,,,,,code/1141_F1/llama31_python.py,30,783,115
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,python,hf,139317,train,human,cf,1.0,4.128125,12.569230769230769,0.6564102564102564,0.03076923076923077,0.0,0.0,0.3319470699432892,code/1778_A/human_python.py,195,2645,206
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,cpp,hf,139865,train,human,cf,1.0,2.8675496688741724,7.411347517730497,0.5035460992907801,8.411347517730496,0.0,0.0,0.4421940928270042,code/1778_A/human_cpp.cpp,140,1185,106
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,java,hf,146184,train,human,cf,1.0,3.108695652173913,10.819277108433734,0.5421686746987951,0.024096385542168676,35.51473684210526,7.0,0.5836734693877551,code/1778_A/human_java.java,82,980,76
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,java,hf,146476,train,human,cf,1.0,3.2687569988801792,13.138461538461538,0.558974358974359,0.03076923076923077,0.0,8.0,0.5198307134220073,code/1778_A/human_java.java,585,8270,793
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,python,hf,146533,train,human,cf,0.0,2.25,16.526315789473685,0.47368421052631576,0.0,0.0,17.0,0.3644578313253012,code/1778_A/human_python.py,19,332,53
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,python,hf,146900,train,human,cf,0.0,2.36,8.938775510204081,0.5918367346938775,0.0,44.179999999999986,10.0,0.4506172839506173,code/1778_A/human_python.py,48,486,61
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,cpp,hf,147750,train,human,cf,1.0,2.9770992366412212,19.475,0.075,20.475,0.0,0.0,0.30684596577017115,code/1778_A/human_cpp.cpp,40,818,101
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,python,hf,153200,train,human,cf,1.0,2.8,9.483870967741936,0.5806451612903226,0.03225806451612903,41.400000000000006,0.0,0.3271604938271605,code/1778_A/human_python.py,30,324,37
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,java,hf,154637,train,human,cf,1.0,3.485327313769752,11.058058058058059,0.6216216216216216,0.026026026026026026,0.0,8.0,0.4635948526359485,code/1778_A/human_java.java,999,12045,1412
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,python,hf,156358,train,human,cf,1.0,4.2105263157894735,14.390532544378699,0.5857988165680473,0.03550295857988166,0.0,0.0,0.30615384615384617,code/1778_A/human_python.py,169,2600,236
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,cpp,hf,157037,train,human,cf,1.0,2.6495726495726495,7.991735537190083,0.5702479338842975,8.991735537190083,0.0,0.0,0.563017479300828,code/1778_A/human_cpp.cpp,121,1087,108
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,cpp,hf,163737,train,human,cf,1.0,2.5670103092783507,7.219178082191781,0.6575342465753424,8.219178082191782,0.0,0.0,0.3756260434056761,code/1778_A/human_cpp.cpp,72,599,100
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,cpp,hf,165606,train,human,cf,1.0,2.985611510791367,4.5083798882681565,0.7541899441340782,5.5083798882681565,0.0,0.0,0.4071065989847716,code/1778_A/human_cpp.cpp,178,985,93
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,cpp,hf,166068,train,human,cf,1.0,3.9101123595505616,16.41025641025641,0.5384615384615384,17.41025641025641,0.0,0.0,0.30383480825958703,code/1778_A/human_cpp.cpp,38,678,81
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,cpp,hf,169734,train,human,cf,1.0,3.269230769230769,16.35,0.2,17.35,0.0,0.0,0.2943722943722944,code/1778_A/human_cpp.cpp,40,693,101
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,java,hf,170884,train,human,cf,1.0,3.15625,13.492063492063492,0.5079365079365079,0.015873015873015872,16.86935483870969,7.0,0.5296052631578947,code/1778_A/human_java.java,63,912,48
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,python,hf,171393,train,human,cf,1.0,3.65,10.912772585669781,0.5919003115264797,0.06542056074766354,19.247328244274797,0.0,0.3722207690295579,code/1778_A/human_python.py,321,3823,435
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,java,hf,175920,train,human,cf,1.0,3.3970588235294117,12.675675675675675,0.5315315315315315,0.018018018018018018,16.769999999999982,8.0,0.5649307844429796,code/1778_A/human_java.java,111,1517,117
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,cpp,hf,176916,train,human,cf,1.0,3.383817427385892,15.50137741046832,0.5234159779614325,16.50137741046832,0.0,0.0,0.19201870095174486,code/1778_A/human_cpp.cpp,362,5989,603
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,java,hf,184043,train,human,cf,1.0,3.6598789212988443,10.419187554019015,0.5617977528089888,0.04407951598962835,16.87256410256409,16.0,0.3131481341306487,code/1778_A/human_java.java,1156,13211,2331
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,python,hf,184213,train,human,cf,1.0,3.171195652173913,10.989690721649485,0.6035613870665417,0.04967197750702906,13.746099290780137,0.0,0.40322076297686055,code/1778_A/human_python.py,1066,12792,1819
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,java,hf,188306,train,human,cf,1.0,2.097826086956522,13.539130434782608,0.5391304347826087,0.008695652173913044,4.982830188679252,7.0,0.5912627169359664,code/1778_A/human_java.java,115,1671,202
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,python,hf,188840,train,human,cf,0.0,2.372093023255814,7.12,0.6,0.0,65.96,0.0,0.27722772277227725,code/1778_A/human_python.py,24,202,30
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,java,hf,189464,train,human,cf,1.0,4.143559488692232,24.2,0.5582089552238806,0.09253731343283582,0.0,9.0,0.22272242625281366,code/1778_A/human_java.java,334,8441,833
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,java,hf,190377,train,human,cf,0.0,3.7636363636363637,15.672727272727272,0.509090909090909,0.0,0.0,7.0,0.39082969432314413,code/1778_A/human_java.java,55,916,55
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,java,hf,190595,train,human,cf,1.0,3.134920634920635,13.37037037037037,0.5185185185185185,0.012345679012345678,13.863333333333337,6.0,0.5081685296646603,code/1778_A/human_java.java,81,1163,78
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,cpp,hf,198379,train,human,cf,1.0,2.578125,11.988235294117647,0.5411764705882353,12.988235294117647,0.0,0.0,0.3118766999093382,code/1778_A/human_cpp.cpp,85,1103,196
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,cpp,hf,198560,train,human,cf,1.0,3.0632911392405062,9.350515463917526,0.5567010309278351,10.350515463917526,0.0,0.0,0.34496510468594216,code/1778_A/human_cpp.cpp,97,1003,111
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,python,hf,199751,train,human,cf,0.0,2.7534246575342465,9.617021276595745,0.48936170212765956,0.0,63.099999999999994,0.0,0.44176706827309237,code/1778_A/human_python.py,47,498,78
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,cpp,hf,200784,train,human,cf,1.0,2.9289940828402368,9.504854368932039,0.5436893203883495,10.504854368932039,0.0,0.0,0.3385753931544866,code/1778_A/human_cpp.cpp,102,1081,183
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,python,hf,201030,train,human,cf,1.0,2.9019607843137254,9.059701492537313,0.5522388059701493,0.029850746268656716,54.346666666666664,0.0,0.4145616641901932,code/1778_A/human_python.py,66,673,85
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,java,hf,202293,train,human,cf,1.0,3.3228915662650604,10.548707753479125,0.5188866799204771,0.05765407554671968,40.90999999999999,7.0,0.36105371900826444,code/1778_A/human_java.java,503,5808,584
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,java,hf,204996,train,human,cf,1.0,2.768421052631579,10.231884057971014,0.5072463768115942,0.014492753623188406,51.013529411764694,7.0,0.4935400516795866,code/1778_A/human_java.java,69,774,106
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,java,hf,210052,train,human,cf,1.0,3.3464566929133857,19.381818181818183,0.23636363636363636,0.03636363636363636,30.493333333333315,8.0,0.4758928571428571,code/1778_A/human_java.java,55,1120,112
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,cpp,hf,212828,train,human,cf,1.0,2.697247706422018,8.191011235955056,0.5280898876404494,9.191011235955056,0.0,0.0,0.4614443084455324,code/1778_A/human_cpp.cpp,89,817,71
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,cpp,hf,214343,train,human,cf,1.0,2.2857142857142856,10.612903225806452,0.4838709677419355,11.612903225806452,0.0,0.0,0.41225626740947074,code/1778_A/human_cpp.cpp,31,359,66
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,python,hf,216881,train,human,cf,0.0,2.5606060606060606,9.720930232558139,0.4883720930232558,0.0,62.272727272727266,0.0,0.49782608695652175,code/1778_A/human_python.py,43,460,54
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,python,hf,221035,train,human,cf,0.0,2.625,8.571428571428571,0.47619047619047616,0.0,76.45454545454544,0.0,0.22,code/1778_A/human_python.py,21,200,23
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,python,hf,223783,train,human,cf,0.0,5.012345679012346,19.258064516129032,0.5161290322580645,0.0,0.0,7.0,0.19298245614035087,code/1778_A/human_python.py,30,627,34
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,java,hf,224900,val,human,cf,1.0,3.4656488549618323,9.591304347826087,0.5710144927536231,0.0463768115942029,38.74135135135134,9.0,0.33397207774431975,code/1778_A/human_java.java,344,3653,533
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,cpp,hf,226056,val,human,cf,1.0,3.366863905325444,10.811881188118813,0.504950495049505,11.811881188118813,0.0,0.0,0.34563758389261745,code/1778_A/human_cpp.cpp,101,1192,166
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,java,hf,233484,val,human,cf,1.0,4.634920634920635,9.049079754601227,0.558282208588957,0.04294478527607362,50.93222222222222,7.0,0.3097128894318876,code/1778_A/human_java.java,162,1637,223
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,python,hf,233764,val,human,cf,0.0,3.4791666666666665,12.294117647058824,0.49019607843137253,0.0,35.37,17.0,0.36484490398818314,code/1778_A/human_python.py,51,677,86
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,cpp,hf,236246,test,human,cf,1.0,2.320388349514563,16.647058823529413,0.058823529411764705,17.647058823529413,0.0,0.0,0.35058430717863104,code/1778_A/human_cpp.cpp,33,599,130
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,human,human,python,hf,237248,test,human,cf,1.0,2.5176470588235293,12.463414634146341,0.5121951219512195,0.04878048780487805,27.73999999999998,0.0,0.41742286751361163,code/1778_A/human_python.py,41,551,38
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,gpt,gpt4o,python,hf,270856,val,ai,cf,1.0,4.263636363636364,23.21212121212121,0.12121212121212122,0.030303030303030304,27.910344827586187,0.0,0.2794486215538847,code/1778_A/gpt4o_python.py,33,798,112
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,codellama,codellama,python,hf,259126,train,ai,cf,1.0,3.0508474576271185,20.72222222222222,0.1111111111111111,0.05555555555555555,44.25,0.0,0.3717948717948718,code/1778_A/codellama_python.py,18,390,52
1778/A,1778,A,Flip Flop Sum,800.0,greedy|implementation,PROGRAMMING,25527,llama3.1,llama31,python,raw_json,135,,llama3.1,cf,,,,,,,,,code/1778_A/llama31_python.py,15,414,58
1399/D,1399,D,Binary String To Subsequences,1500.0,constructive algorithms|data structures|greedy|implementation,PROGRAMMING,19732,human,human,java,hf,140975,train,human,cf,1.0,3.5358974358974358,11.005145797598628,0.5197255574614065,0.036020583190394515,33.21714285714284,9.0,0.44812803658188055,code/1399_D/human_java.java,583,6998,750
1399/D,1399,D,Binary String To Subsequences,1500.0,constructive algorithms|data structures|greedy|implementation,PROGRAMMING,19732,human,human,python,hf,145101,train,human,cf,0.0,3.1739130434782608,11.574468085106384,0.5106382978723404,0.0,37.60869565217391,0.0,0.47966101694915253,code/1399_D/human_python.py,46,590,60
1399/D,1399,D,Binary String To Subsequences,1500.0,constructive algorithms|data structures|greedy|implementation,PROGRAMMING,19732,human,human,cpp,hf,145551,train,human,cf,1.0,3.632088520055325,23.25,0.10454545454545454,24.25,0.0,0.0,0.31083614548181476,code/1399_D/human_cpp.cpp,220,5334,712
